,1.0,1.0
976477,1.0,7.18181818182
1458690,1.0,4.66666666667
1458691,1.0,0.777777777778
1715006,1.0,2.5
1035946,1.0,0.945945945946
966493,1.0,1.0
1667882,1.0,0.888888888889
1469221,0.7,3.0
1469220,1.0,0.636363636364
961449,1.0,1.44736842105
876375,1.0,2.78260869565
1841565,1.0,0.904761904762
1136126,1.0,1.0
1619797,1.0,1.78787878788
665608,1.0,0.333333333333
843770,1.0,0.5
729089,1.0,1.4358974359
1518715,1.0,1.57142857143
1518717,1.0,5.2
729080,1.0,1.57894736842
1673063,1.0,1.0
729086,1.0,0.666666666667
1147043,1.0,7.57142857143
1147047,1.0,1.0
1569659,1.0,3.21428571429
1580150,1.0,1.0
765325,1.0,1.42857142857
1382553,1.0,6.75
1399862,1.0,2.32432432432
1511632,1.0,0.764705882353
1155013,1.0,1.6
1454239,1.0,5.28571428571
1744060,1.0,2.07692307692
1319769,1.0,1.78571428571
990807,1.0,4.55555555556
1459642,1.0,1.53846153846
1597681,1.0,2.26666666667
1210672,1.0,4.18181818182
1450925,1.0,4.63636363636
1450923,1.0,2.84615384615
733756,1.0,1.44444444444
733751,1.0,1.0
1643729,1.0,2.03333333333
783774,1.0,3.625
579696,1.0,0.5
1802338,1.0,4.28571428571
915385,1.0,2.36363636364
1036067,1.0,1.6
1789554,1.0,4.1
915382,1.0,2.43333333333
1416719,1.0,2.09090909091
1450692,0.5,2.0
1750901,1.0,2.71428571429
842569,1.0,3.04761904762
885023,1.0,5.0
1454884,1.0,3.47619047619
1329772,1.0,4.33333333333
1329773,2.0,1.55555555556
1567069,1.0,10.3333333333
1527441,1.0,4.66666666667
1001596,1.0,9.14285714286
1826135,1.0,1.84615384615
1480109,1.0,3.33333333333
1231816,1.0,1.0
833604,1.0,1.0
1451943,1.0,4.0625
1231819,1.0,1.0
734256,1.0,0.666666666667
1451942,1.0,2.0
1563760,1.0,6.0
835737,1.0,2.2
1789266,1.0,1.0
576125,1.0,1.33333333333
1444079,1.0,1.625
1706475,1.0,1.0
969718,1.0,1.5
880651,1.0,1.15
1800948,1.0,1.0
1732768,1.0,4.26666666667
874456,1.0,3.0
1732763,1.0,4.66666666667
1732762,1.0,1.41666666667
874450,1.0,1.92307692308
1706471,1.0,1.85714285714
1671336,0.5,3.0
1572721,1.0,3.1875
1392609,0.571428571429,5.0
1753387,1.0,0.866666666667
1091667,1.0,5.125
1091660,1.0,2.57142857143
1091663,1.0,1.3125
946825,1.0,0.80701754386
1426474,1.0,1.82352941176
1551076,1.0,0.412698412698
998140,1.0,6.72727272727
877814,1.0,3.53846153846
784209,0.833333333333,0.967213114754
877810,1.0,1.11111111111
1371052,1.0,3.72727272727
1142568,1.0,0.5
1572726,1.0,1.90476190476
1526313,1.0,3.86666666667
1526312,1.0,3.11111111111
958063,1.0,7.0
1526319,1.0,4.0
1097493,1.0,3.42857142857
784866,1.0,1.0
805841,1.0,1.0
805840,1.0,5.33333333333
1009724,1.0,1.0
1209199,1.0,1.0
1387067,1.0,1.29787234043
685506,1.0,0.666666666667
1371113,1.0,1.0
1754528,1.0,1.30612244898
1630371,1.0,3.36363636364
1387068,1.0,1.0
1387069,1.0,4.07692307692
1746322,1.0,2.19047619048
1737886,1.0,3.66666666667
645128,1.0,3.0
1001534,1.0,1.81818181818
1144923,1.0,0.9
645126,1.0,0.666666666667
645121,1.0,0.625
645122,1.0,1.0
1144925,1.0,1.26470588235
1315931,1.0,3.15384615385
599887,1.0,0.5
867653,1.0,1.0
1062452,2.0,1.0
1261864,1.0,0.583333333333
894700,1.0,1.0
1261862,1.0,0.878787878788
909954,1.0,1.62068965517
621732,1.0,1.45833333333
996231,1.0,0.618181818182
917809,1.0,3.13333333333
1393437,1.0,0.642857142857
1734285,0.75,3.20833333333
659154,1.0,4.33333333333
1734283,1.0,2.11111111111
1346377,1.0,3.9375
1346376,1.0,0.657142857143
1020107,1.61538461538,1.5652173913
846698,1.0,3.95
1346371,1.0,1.0
1833801,1.0,1.42857142857
1833803,1.0,1.70833333333
985734,1.0,6.09090909091
1833805,1.0,1.46153846154
846693,1.0,2.0
914056,1.0,0.64
883689,1.0,2.0625
1674907,1.0,0.941176470588
906287,1.0,1.46428571429
1732573,1.0,1.5
796507,1.0,2.05
1451496,1.0,1.69230769231
1155833,1.0,4.83333333333
1090207,1.0,3.90909090909
1816886,1.0,0.8125
1816882,1.0,0.851851851852
757551,1.0,1.76
1155839,1.0,1.44444444444
1670091,1.0,0.56
870905,1.0,1.72222222222
1390609,1.0,1.26086956522
722587,1.0,2.25
1017893,1.0,4.14285714286
648725,1.0,3.11111111111
1746100,1.0,1.0
1764213,1.0,1.0
1735482,1.0,4.75
1532608,1.0,2.83333333333
1731901,1.0,4.0
644659,1.0,1.66666666667
1735484,1.0,0.714285714286
643603,1.0,2.14583333333
644654,1.0,1.33333333333
644657,1.0,4.25
644656,1.0,0.5
644650,1.0,1.0
644653,1.0,1.0
644652,1.0,1.45714285714
967266,1.0,2.0
1011301,1.0,1.0
955783,1.0,1.33333333333
1161732,1.0,0.75
1687101,1.0,1.0
1161737,1.0,1.52
607298,1.0,5.5
1817975,1.0,3.0
1745141,1.0,5.0
1190033,1.0,5.0
607290,1.0,2.0
1670093,1.0,1.73076923077
1144073,1.0,1.6
1144075,1.0,0.916666666667
1401200,1.0,0.972972972973
1349066,1.0,1.40540540541
1785131,1.0,1.0
1100191,1.0,1.5
1381058,1.0,3.53333333333
1535382,1.0,1.85714285714
1485141,1.0,1.0
1485142,1.0,0.739130434783
1561050,1.0,1.0
1827783,1.0,3.1875
798440,1.0,3.1
798441,1.0,1.0
614597,1.0,1.06976744186
798447,1.0,1.90909090909
1765094,1.0,1.0
958751,1.0,0.777777777778
1744893,1.0,4.44444444444
1664992,1.0,2.6
1664993,1.0,1.80769230769
1386843,1.0,0.75
1664996,1.0,7.0
1748853,1.0,2.0
1665027,1.0,1.21818181818
1188848,1.0,3.42857142857
1836261,1.0,1.25
1039919,1.0,2.5
1188847,1.0,0.48
845347,1.0,0.966666666667
847270,1.0,3.25
907695,1.0,0.547169811321
847272,1.0,3.25
847279,1.0,5.625
922335,1.0,1.89655172414
859462,1.0,5.5
859461,1.0,3.14285714286
1828634,1.0,9.75
1133682,1.0,1.54838709677
1599734,1.0,1.71428571429
893044,1.0,7.83333333333
1085602,1.0,1.92
982175,1.0,3.0
1531152,1.0,2.67741935484
615177,1.0,1.5
1711693,1.0,4.0
1236094,1.0,2.05555555556
712503,1.0,4.33333333333
1352620,1.0,2.5
866134,1.0,4.875
1352623,1.0,3.57142857143
1352628,1.0,2.2
1523750,1.0,3.8125
1736960,1.0,2.96
1611238,1.0,2.63636363636
690920,1.0,1.10526315789
1358742,1.0,2.16666666667
1358745,1.0,1.79166666667
1463142,1.0,5.0
1150922,1.0,2.22727272727
1150924,1.0,5.36363636364
1626703,1.0,1.83333333333
1744236,1.0,1.13793103448
1407128,1.0,7.75
1626705,1.0,1.0
1744233,1.0,3.0
903558,1.0,1.05882352941
1470086,1.0,3.66666666667
1055196,1.0,1.4375
606166,1.0,2.875
1166763,1.0,8.0
1399231,1.0,2.2962962963
1399237,1.0,2.6875
681996,1.0,0.939393939394
1322875,1.0,1.0
1060141,1.10714285714,0.708333333333
763708,1.0,2.0
1349934,1.0,4.45454545455
1349933,1.0,0.931034482759
1426321,1.0,1.61538461538
1446269,1.0,1.79166666667
1636492,1.3,1.0
796213,1.0,0.3125
796212,1.0,1.0
1686173,1.22222222222,3.57894736842
916786,1.0,1.05
1636132,1.0,3.625
1361852,1.0,1.45454545455
942711,1.0,2.45454545455
1518457,1.0,0.607142857143
1582768,1.0,2.12121212121
956921,1.0,1.64705882353
1357160,1.0,1.06666666667
1821753,1.0,2.18181818182
956927,1.0,1.83333333333
1821750,1.0,1.8
1589798,1.0,2.6
1589799,1.0,1.63636363636
1651925,1.0,1.0
1368145,1.0,4.22222222222
1651927,1.0,0.714285714286
1651920,1.0,1.55
1423873,1.0,1.09523809524
780062,1.0,1.0
1356639,1.0,7.5
1058918,1.0,2.38461538462
1102774,1.0,1.375
1102776,1.0,1.5
1624635,1.0,1.0
612335,1.0,0.75
1559045,1.0,2.66666666667
700445,1.0,4.33333333333
1033579,1.0,2.35294117647
710810,1.0,3.88888888889
1808332,3.0,2.20689655172
1588774,1.0,1.8
802379,1.0,1.86666666667
1378531,1.0,4.5
658946,1.0,1.8
795745,1.0,1.36363636364
1378535,1.0,1.0
1540356,1.0,1.4
854778,1.0,4.3
799891,1.0,1.13043478261
1143314,1.0,2.5
1201968,1.0,1.33333333333
914179,1.0,1.0
1598910,1.0,1.94117647059
1813734,1.0,1.46511627907
621651,1.0,2.125
797672,1.0,2.28571428571
1598919,1.0,0.892857142857
1813731,1.0,4.16666666667
1813732,1.0,2.0625
836713,1.0,2.66666666667
836710,1.0,6.0
1530146,1.0,1.725
836719,1.0,2.27777777778
641149,1.0,1.0
1297809,1.0,4.66666666667
795299,1.0,1.68421052632
1599065,1.0,2.1875
1120262,1.0,2.75
1599066,1.0,0.814814814815
1599061,1.0,5.6
1096772,1.0,0.46875
1679826,1.0,1.71428571429
1320463,1.0,1.0
1320462,1.0,4.8
1320461,0.5,1.15384615385
1159991,1.0,2.0
629790,1.0,1.0
1679825,1.0,1.34782608696
1159998,1.0,1.0
1776787,1.0,1.0
1473806,1.0,5.0
1010987,1.0,1.08333333333
1679820,1.0,2.77777777778
1595459,1.0,0.338709677419
1010988,1.0,1.0
854196,1.0,0.333333333333
1805363,1.0,2.59090909091
1592321,1.0,1.5
1441018,1.0,10.1428571429
1112535,1.0,2.69230769231
1725881,1.0,1.16666666667
1725885,1.0,2.66666666667
1114272,1.0,1.53333333333
1664037,1.0,2.41176470588
1664036,1.0,4.15789473684
796989,1.0,2.37037037037
1163836,1.0,5.25
1163835,1.0,8.25
1163834,1.0,5.05263157895
1547826,1.0,1.13333333333
667384,1.0,1.1
1163838,1.0,3.42857142857
837040,1.0,2.78571428571
837043,1.0,2.63636363636
837047,1.0,2.3
1647250,1.0,0.909090909091
788409,1.0,1.3
1012166,1.0,1.0
940022,1.0,3.44444444444
940021,1.0,1.26666666667
797581,1.0,1.66666666667
1012162,1.0,1.0
808619,1.0,1.18867924528
797585,1.0,2.15625
864214,1.0,0.833333333333
808615,1.0,3.11111111111
797589,1.0,0.7
919465,1.0,2.375
1062159,1.0,3.07692307692
864213,1.0,2.66666666667
1400617,1.0,6.25
917732,1.0,2.88888888889
1333014,1.0,3.6
1068335,1.0,7.75
620218,1.0,0.5
647084,1.0,0.5
1785019,1.0,1.0
1490979,1.0,1.92307692308
1490978,1.0,2.5
1490976,1.0,5.14285714286
1490975,1.0,2.23076923077
1490974,1.0,1.23529411765
1490973,1.0,2.54545454545
1490971,1.0,1.0625
1748688,1.0,2.5
1146152,1.0,2.75
981493,1.0,1.02941176471
1584679,1.0,1.0
1584670,1.0,3.93333333333
1584671,0.5,19.25
1584676,0.5,5.33333333333
1580317,1.0,1.0
1580316,0.333333333333,1.25
834661,1.0,1.1
1575008,1.0,1.0
834666,1.0,2.5
1575007,1.0,1.0
1603746,1.0,3.75
1208171,1.0,4.75
652379,1.0,0.541666666667
1743042,1.0,2.9
1799890,1.0,1.42857142857
914822,1.0,2.36363636364
1536254,1.0,9.72727272727
914820,1.0,1.11111111111
1192665,1.0,1.34375
823751,1.0,2.3
823753,1.0,1.88888888889
651939,1.0,1.91304347826
838540,1.0,1.82051282051
721048,1.0,1.5
838543,1.0,0.928571428571
918332,1.0,1.88888888889
725753,1.0,3.81818181818
1754253,1.0,1.0
1542672,1.0,3.42857142857
1403709,1.0,0.933333333333
1798411,1.0,1.58333333333
1308979,1.0,1.69230769231
1454034,1.0,3.0
913426,1.0,1.54285714286
1722275,1.0,6.5
1149831,1.0,1.45833333333
916463,1.0,2.77777777778
787404,1.0,5.8
916469,1.0,0.666666666667
812636,1.0,6.9
1454038,1.0,1.0
1803329,1.0,0.490196078431
1743049,1.0,2.44444444444
1641568,1.0,2.0
1459008,1.0,3.33333333333
949966,1.0,0.6
1550234,1.0,1.0
790212,1.0,1.03076923077
1378989,1.0,1.0
1208259,1.0,0.75
1232613,1.0,1.0
1195323,1.0,3.35294117647
835535,1.0,1.0
1043959,1.0,1.15789473684
1232882,1.0,1.22222222222
1569871,1.0,3.7
976870,1.0,3.0
839636,1.0,4.0
689555,1.0,1.79166666667
839630,1.0,2.08695652174
998307,1.0,1.52941176471
1539502,1.0,2.26315789474
1301526,0.5,2.95454545455
1083880,1.0,2.04761904762
1143500,1.0,2.36666666667
1663330,1.0,2.5
1663337,1.0,1.84210526316
1272496,1.0,2.4
1473468,1.0,1.82142857143
1132688,1.0,4.0
764539,1.0,1.48571428571
969261,1.0,1.10526315789
1399177,1.0,1.28571428571
785936,1.0,1.0
821274,1.22727272727,1.5
633512,1.0,0.875
643423,1.0,2.84615384615
1558055,1.0,1.0
1527758,1.0,0.333333333333
733304,1.0,2.0
1558058,1.0,1.13793103448
1527756,1.0,1.33333333333
1696116,1.0,2.16666666667
1696111,1.0,1.38095238095
926418,1.0,2.77777777778
1272143,1.0,1.44444444444
1696119,1.0,1.9
1179548,1.0,3.76923076923
719079,1.0,1.0
1496465,1.0,1.0
764532,1.0,2.55555555556
832089,1.0,1.0
832088,1.0,1.86111111111
832086,1.0,2.78571428571
719076,1.0,1.0
764537,1.0,4.0
1387518,1.0,2.11764705882
1345552,1.0,1.33333333333
668835,1.0,1.0
1003773,1.0,3.44444444444
1387511,1.0,4.09090909091
1345554,1.0,0.95652173913
1221510,1.0,1.82857142857
686332,1.0,1.71794871795
1674723,1.0,2.14634146341
803261,1.0,2.45833333333
1594629,1.0,0.589743589744
988993,1.0,2.15384615385
1522805,1.0,2.0625
1476601,1.0,1.0
1476600,1.0,1.0
875252,1.0,1.0
1028138,1.0,2.4
1605067,1.0,0.458333333333
1527834,1.0,3.0
1411217,1.0,2.57142857143
708774,1.0,1.21276595745
837907,1.0,1.1
708776,1.0,1.0
997066,1.0,1.41666666667
837903,1.0,0.556962025316
907715,1.0,2.22222222222
907717,3.0,2.875
1394657,1.0,1.24137931034
1190846,1.0,1.0
1674721,1.0,2.81818181818
700162,1.0,1.58823529412
700163,1.0,0.6
700166,1.0,2.28571428571
771309,1.0,1.0
1274429,1.0,2.1
1035308,1.0,1.125
1600745,1.0,1.14705882353
614336,1.0,2.0
1491164,1.0,3.4
1002285,1.0,1.76470588235
1002280,1.0,1.75675675676
1002281,1.0,3.09523809524
1552930,0.5,1.46153846154
956629,1.0,6.8
1795975,1.0,1.0
1454861,1.0,1.76923076923
1454863,1.0,3.33333333333
1454865,1.0,0.782608695652
1745303,1.0,4.71428571429
664858,1.0,3.31578947368
1835178,1.0,5.18181818182
1637334,1.0,1.3125
1764985,1.0,0.416666666667
1528514,1.0,2.55555555556
1764987,1.0,0.941176470588
664851,1.0,0.75
664850,1.0,1.8
1673923,1.0,0.5
1816716,2.0,3.66666666667
1816711,1.0,0.625
664857,1.0,2.29166666667
1673926,1.0,1.26315789474
1134932,1.0,0.875
1353116,1.0,0.714285714286
574235,1.0,1.0
1279778,1.0,1.66666666667
688243,1.0,1.0
1045446,1.0,1.66666666667
952242,1.0,7.0
775845,2.0,2.36363636364
730453,1.0,1.6875
797977,1.0,1.12195121951
1460643,1.0,1.0
1460640,1.0,4.0
1460641,1.0,1.0
1489729,1.0,1.0
936249,1.0,1.0
875920,1.0,0.55
1181800,1.0,1.0
875922,1.0,1.55
1489725,1.0,1.0
1513112,1.0,1.36923076923
1684697,1.0,1.59375
977916,1.0,7.18181818182
977911,1.0,1.95238095238
1777996,1.0,0.753623188406
1387690,1.0,5.375
1777993,1.0,1.06666666667
938059,1.0,1.0
1140195,1.0,2.8125
1139623,1.0,5.16666666667
1458942,1.0,1.25
938053,1.0,8.11111111111
1301529,1.0,1.36842105263
1140198,1.0,5.38461538462
1154247,1.0,4.375
1154245,1.0,2.94117647059
883806,2.0,2.8
829842,1.0,1.88235294118
829841,1.0,5.88888888889
1154249,1.0,3.0
1526570,1.0,2.6875
1580855,1.0,2.26666666667
1602249,1.0,4.42105263158
1794519,1.0,2.81818181818
765317,1.0,0.857142857143
765314,1.0,5.0
784811,1.0,2.60869565217
1458817,1.0,1.375
1458810,1.0,2.0
784816,0.436781609195,0.565656565657
1417393,1.0,3.13043478261
1490784,1.0,1.0
1490785,1.0,1.0
1736925,1.0,1.51428571429
797294,1.0,4.3
1736926,1.0,0.294117647059
1140225,1.0,5.5
1762804,1.0,2.14285714286
921479,1.0,2.55555555556
1709481,1.0,2.08333333333
921473,1.0,2.5
1593591,1.0,2.3
1770506,1.0,1.05263157895
1138831,1.0,2.48148148148
1486126,1.0,2.8125
1138835,1.0,1.36363636364
1716449,1.0,3.3125
1165070,1.0,2.73913043478
925577,1.0,0.918918918919
1525175,1.0,9.4
733122,1.0,2.25
1004522,1.0,1.25714285714
733121,1.0,0.5625
834345,1.0,6.0
1008130,1.0,0.514285714286
672504,1.0,2.0
1319484,1.0,2.0
1321139,1.0,0.875
672501,1.0,0.64
672503,1.0,1.0
840862,1.0,3.55
840864,1.0,2.53333333333
1812068,1.0,1.26086956522
731138,1.0,0.692307692308
1059515,1.0,1.62222222222
781786,1.0,1.77142857143
1609376,1.0,1.48
758235,1.0,1.0
758234,1.0,1.0
1253135,1.0,1.68421052632
1550269,1.5,1.0
1143557,1.0,0.230769230769
1196035,1.08333333333,0.833333333333
1743073,1.0,0.833333333333
1743070,2.33333333333,1.48387096774
1454006,1.0,7.5
1743075,1.0,1.95
1404860,1.0,1.30769230769
1399896,1.0,2.72727272727
1527765,0.6875,1.0
1395255,1.0,1.0
1527761,1.0,5.0
1404868,1.0,3.7
1156083,1.0,1.0
1156081,1.0,1.75
1780096,1.0,9.11111111111
1194718,1.0,1.05128205128
1140680,1.0,4.08333333333
1672890,1.0,7.0
1747795,1.5,6.15384615385
1747798,1.0,2.13333333333
1521088,1.0,0.380952380952
952954,1.0,1.0
956677,1.0,1.0
956676,1.0,1.84210526316
1184697,1.0,1.09090909091
763000,1.0,2.26086956522
1403486,1.0,7.42857142857
1403485,1.0,3.55555555556
763005,1.0,1.0
682156,1.0,1.0
763007,1.0,1.14285714286
1733409,1.0,7.0
1733408,1.0,2.33333333333
939837,1.0,1.375
722166,1.0,2.26666666667
873148,1.0,1.0
1412627,1.0,2.55555555556
1029501,1.0,2.33333333333
754937,1.0,1.6
951908,1.0,0.838709677419
951909,1.0,3.06666666667
951907,1.0,1.38095238095
1522685,1.0,3.53846153846
873142,1.0,1.16666666667
1072463,1.0,2.08
1742679,1.0,1.8275862069
1579431,1.0,1.0
1742675,1.0,1.46666666667
1811985,1.0,1.36666666667
1106478,1.0,2.0
1106473,1.0,1.08
904975,1.0,2.65
1404285,1.0,4.25
908921,1.0,3.0
1395878,1.0,2.125
810585,1.0,1.61538461538
1678559,1.0,1.675
669835,2.0,0.735294117647
669836,1.0,4.66666666667
669833,1.0,5.83333333333
1317415,1.0,2.33333333333
1562402,1.0,2.95
1604079,1.0,0.444444444444
1604078,1.0,1.23076923077
1822901,1.0,0.758620689655
1566897,1.0,1.0
1151618,1.0,1.27777777778
1151619,1.0,1.90476190476
1311816,1.0,1.0
1822938,1.0,1.93333333333
1737968,1.0,1.24324324324
1738714,1.0,3.25
1737960,1.0,0.977777777778
1099628,1.0,1.68181818182
754019,1.0,1.0
724644,1.0,1.0
645087,1.0,0.555555555556
1523798,1.0,1.0625
1523799,1.0,2.05
1523797,1.0,2.69230769231
1211845,1.0,2.1
1699871,1.0,1.30769230769
1636459,1.0,1.0
723691,1.0,2.0
911478,1.0,3.0
723694,1.0,1.19512195122
1380938,1.0,1.0
1806847,1.0,0.641025641026
1832760,1.0,1.22222222222
1522246,1.0,1.0
1735522,1.0,2.04545454545
1172021,1.0,2.25
1592334,1.0,1.63157894737
1735526,1.0,1.4347826087
1593305,1.0,1.78048780488
760063,1.0,1.69444444444
872042,1.0,2.35294117647
1357176,1.0,1.47826086957
1357175,1.0,2.13043478261
760064,1.0,0.529411764706
760068,1.0,1.69047619048
1153751,1.0,2.89473684211
640568,1.0,1.16666666667
1401504,1.0,3.83333333333
1401508,1.0,2.35294117647
1101120,1.0,1.15217391304
1057438,1.0,1.0
1101124,1.0,1.55
1088575,1.0,9.5
846717,1.0,0.647058823529
1421664,1.0,1.5
1024142,1.0,1.0
917154,1.0,3.45454545455
1011109,1.0,8.6
1336555,1.0,2.5625
1688677,1.0,1.0
1011101,2.0,2.5625
1155977,1.0,1.56896551724
872129,1.0,0.814814814815
1786652,1.0,1.38461538462
1214939,1.0,0.909090909091
1251308,1.0,3.1
1716461,1.0,1.26666666667
1251300,1.0,1.0
1214933,1.0,1.38636363636
1814835,1.0,0.538461538462
1098574,1.0,2.30769230769
1445207,1.0,2.05128205128
1447335,1.0,2.57692307692
1533772,1.0,4.4
1186878,1.0,11.3333333333
1084057,1.0,1.0
1186871,1.0,2.42857142857
667098,1.0,1.0
1826596,1.0,2.10714285714
1662265,1.0,2.72727272727
1836073,1.0,1.54838709677
1443128,1.0,1.73333333333
1836070,1.0,1.0
1816887,1.0,0.852941176471
1835231,1.0,1.0
1190829,1.0,0.454545454545
1790429,1.0,1.0
795968,1.0,0.571428571429
1835236,0.6,2.31428571429
1590651,1.0,5.6
1190823,1.0,2.13333333333
795965,1.0,1.2
1590655,1.0,1.3125
795963,1.0,1.1
1190824,1.0,2.7
995678,1.0,1.91304347826
648919,1.0,0.5
1666948,1.0,4.25
1827429,1.0,5.25
1827427,1.0,4.55555555556
1794555,1.0,7.9
1827424,1.0,4.42857142857
1710734,1.0,1.3
1827422,1.0,1.0
995676,1.0,1.0
1799705,1.0,1.0
643038,1.0,3.07142857143
1597152,1.0,1.0
836394,1.0,1.0
763789,1.0,1.0
1744912,1.0,2.04347826087
644022,1.0,2.08333333333
993981,1.0,0.705882352941
1597158,1.0,0.818181818182
1744919,1.0,0.724137931034
1006604,1.0,1.26315789474
1535025,1.0,2.8125
1095623,1.0,2.78260869565
1357821,1.0,1.14285714286
641766,1.0,1.0
1286703,1.0,1.32
696232,1.0,1.5625
1689774,2.0,1.0
1616592,1.0,1.18181818182
1391141,1.0,2.375
1298893,1.0,4.0
1298890,1.0,1.1
1298897,1.0,10.3333333333
950943,1.0,0.826086956522
1298895,1.0,0.461538461538
792462,1.0,1.68181818182
617268,1.0,0.181818181818
1203521,1.0,1.0
792466,1.0,2.26086956522
913167,1.0,2.84210526316
1465041,1.0,8.25
1010273,1.0,2.28571428571
1805460,1.0,1.58333333333
1522591,1.0,2.90909090909
1280754,1.0,1.58333333333
982037,1.0,1.61363636364
1733939,1.0,5.4
1176267,1.0,2.0
957996,1.0,1.14285714286
1231726,1.0,7.6
1705277,1.0,1.0
1705275,1.0,3.2
1707522,1.0,1.0
1194307,1.0,1.0
1153056,1.0,2.54166666667
919512,1.0,3.07142857143
1199551,1.0,0.911111111111
959730,1.0,0.461538461538
1721726,1.0,3.54545454545
1051707,1.0,1.75
1200371,1.0,0.461538461538
1195658,1.0,5.28571428571
1297850,1.0,1.39130434783
1591669,1.0,1.0
899835,1.0,6.25
899836,1.0,12.2857142857
717372,1.0,0.857142857143
1050252,1.0,1.66666666667
667968,1.0,1.875
667969,1.0,1.0303030303
1272300,1.0,1.4375
667967,1.0,0.961538461538
667961,1.0,2.33333333333
1821540,1.0,0.5625
667963,1.0,1.91304347826
697545,1.0,1.0
1191881,1.0,1.90909090909
1191880,1.0,2.05882352941
754213,1.0,1.0
754212,1.0,0.76
1191885,1.0,2.14285714286
754210,1.0,1.0
978451,1.0,2.95652173913
1611061,1.0,1.9
1191888,1.0,4.25
978457,1.0,4.0
1108220,1.0,2.95
1429297,1.0,1.82608695652
796396,1.0,1.0
1429292,1.0,1.0
1470299,1.0,3.18181818182
1508515,1.0,2.09090909091
1508514,1.0,3.23076923077
1470294,1.0,2.2
1810661,1.0,2.04347826087
949329,1.0,5.6
1429299,1.0,1.0
1348164,1.0,1.0
1348167,1.0,3.47368421053
1815017,1.0,2.06666666667
1348161,1.0,1.44827586207
1815014,1.0,5.06666666667
1462988,1.0,9.75
1355046,1.0,2.27272727273
1200959,1.0,2.55555555556
1455800,1.0,4.38888888889
1577135,1.0,2.27586206897
1041358,1.0,2.77777777778
1716134,2.0,10.3333333333
940897,1.0,1.14285714286
1230185,1.0,2.375
1321276,1.0,1.10869565217
1379915,1.0,1.0
1333307,1.0,3.33333333333
850562,1.0,2.75
961115,1.0,1.0
918552,1.0,1.65217391304
904908,1.0,2.3
918558,1.0,4.91666666667
612104,1.0,1.18518518519
1300369,1.0,1.65384615385
1294398,1.0,4.3125
1054050,1.0,1.1
1300363,1.0,1.14285714286
1173539,1.0,1.0
1300367,1.0,6.5
1300364,1.0,0.823529411765
1294392,1.0,2.66666666667
1761910,1.0,1.0
1158470,1.0,1.0
1158474,1.0,1.0
1398402,1.0,1.0
1598895,1.0,1.2
1598893,1.0,2.22222222222
1808101,1.0,1.78125
1398408,1.0,11.5
1393459,1.0,22.0
1749985,1.0,6.6
836694,0.666666666667,3.02564102564
836692,1.0,1.0
836693,0.5,0.813186813187
753298,1.0,1.13793103448
791868,1.0,4.66666666667
753297,1.0,2.16666666667
791865,1.0,1.66666666667
643851,1.0,2.3
791863,1.0,4.75
873252,1.0,2.71428571429
1532855,1.0,0.911764705882
643855,1.0,2.4375
1337985,1.0,1.25
1071425,1.0,5.5
857123,1.0,1.5
996503,1.0,4.8
672569,1.0,4.9
1337988,1.0,1.26923076923
1337989,1.0,5.42857142857
795150,1.0,1.5
1796939,1.0,6.0
1386957,1.0,3.4
1149565,1.0,5.82352941176
1417508,1.0,0.333333333333
1149560,1.0,3.25
1796936,1.0,5.5
1797043,1.0,1.0
1491414,1.0,2.29411764706
1457129,1.0,1.85
1797048,1.0,8.625
1357140,1.0,1.0
836520,1.0,0.97619047619
620970,1.0,1.0
836523,1.0,2.59090909091
836525,1.0,3.25
836527,1.0,1.0
689372,1.0,0.842105263158
689377,1.0,0.53125
1298043,1.0,1.0
1298044,1.0,1.14285714286
981093,1.0,1.0
1320682,1.0,4.46666666667
1213304,1.0,1.0
569003,1.0,1.54761904762
695789,0.692307692308,0.689655172414
1833795,1.0,1.0
1546784,1.0,0.866666666667
621378,1.0,1.0
874736,1.0,5.21428571429
1363309,1.0,1.28571428571
695782,1.0,1.77419354839
1828804,1.0,2.76470588235
1055833,1.0,0.0769230769231
1643578,1.0,1.0
1837429,1.0,0.777777777778
1691055,1.0,1.0
1828809,1.0,1.5
1613280,1.0,1.2
1559883,1.0,4.83333333333
1006494,1.0,3.71428571429
1161889,1.0,2.4
1690975,1.0,0.736842105263
1362659,1.0,0.837209302326
1427240,1.0,1.0
1670199,1.0,1.47619047619
1420021,1.0,1.0
979885,1.0,1.0
662441,1.0,0.5
889410,1.0,2.47058823529
1527700,1.0,3.09090909091
889414,1.0,1.0
886690,1.0,1.0
886693,1.0,1.0
886695,1.0,1.0
1124831,1.0,1.6875
917674,1.0,1.28571428571
1541784,1.0,0.615384615385
1000897,1.0,5.77777777778
1661211,1.0,1.28571428571
1633163,1.0,1.0
1661213,1.0,2.33333333333
1787919,1.0,0.923076923077
1148213,1.0,4.55555555556
688426,1.0,0.5625
986201,1.0,7.625
1303049,1.0,5.57142857143
1456658,1.0,0.5
667198,1.0,3.0
1456654,1.0,1.66666666667
1059578,1.0,4.7
1308011,1.0,1.80769230769
667192,1.0,1.25
640000,1.0,1.71428571429
1531000,1.0,1.70588235294
640002,1.0,0.666666666667
862638,1.0,1.60465116279
640007,1.0,0.731707317073
690328,1.0,2.09090909091
1531008,2.0,2.91666666667
1720660,1.0,0.346666666667
777605,1.0,1.14285714286
